seed,data,model,pred_len,train_time,mse,mae,mape,total inference time,avg inference time,avg_sample_time
9012,weather,TimeXer,72,128.2698594,0.001109864,0.024086388,0.4474403,0.7528266906738281,0.0025870333012846325,7.19169555477482e-05
9012,weather,TimeXer,144,105.3054531,0.0012291,0.02605147,0.54457635,0.6670224666595459,0.0023080362168150376,6.416145312231107e-05
3456,weather,TimeXer,6,128.4150313,0.0005083,0.016017292,0.29114673,0.6625092029571533,0.002261123559580728,6.28924627830979e-05
3456,weather,TimeXer,24,115.1040703,0.001005106,0.024235774,0.5726084,0.7196478843688965,0.0024561361241259264,6.843361395672276e-05
3456,weather,TimeXer,72,88.72780469,0.001147292,0.025597695,0.5914265,0.616248607635498,0.0021176928097439793,5.8869756174579484e-05
3456,weather,TimeXer,144,130.6768438,0.001284524,0.026143663,0.4769369,0.6966822147369385,0.002410665102895981,6.701444928212182e-05
3047,electricity,SARIMAX,6,1851.43245,0.0539,0.20313,,,,
3047,electricity,SARIMAX,24,1849.63906,0.03783,0.16202,,,,
3047,electricity,SARIMAX,48,1840.48261,0.03645,0.16063,,,,
3047,electricity,SARIMAX,96,1830.67086,0.0848,0.2226,,,,
3047,exchange rate,SARIMAX,6,2.21508,0.00545,0.07347,,,,
3047,exchange rate,SARIMAX,24,2.24494,0.00534,0.06283,,,,
3047,exchange rate,SARIMAX,48,2.2159,0.00746,0.07636,,,,
3047,exchange rate,SARIMAX,96,2.29228,0.0052,0.06056,,,,
3047,Line1,SARIMAX,1,5.277201653,16.0535,4.006678342,3.6064,,,
3047,Line1,SARIMAX,7,5.223847389,3.8869,1.565059927,1.6121,,,
3047,Line1,SARIMAX,14,5.221643209,4.2649,1.715969714,1.7548,,,
3047,Line1,SARIMAX,28,5.245931864,5.66,2.097087091,2.1746,,,
3047,Line10,SARIMAX,1,5.778725386,0.2516,0.501627771,0.2844,,,
3047,Line10,SARIMAX,7,5.76465416,4.077,1.770641532,1.1276,,,
3047,Line10,SARIMAX,14,5.734298944,3.1242,1.475727704,0.9308,,,
3047,Line10,SARIMAX,28,5.834600925,2.5582,1.250974372,0.787,,,
3047,Line11,SARIMAX,1,2.804574251,0.0081,0.090011988,12.5017,,,
3047,Line11,SARIMAX,7,2.753933668,0.0865,0.215838431,22.3874,,,
3047,Line11,SARIMAX,14,2.766988993,0.0483,0.150221454,18.2884,,,
3047,Line11,SARIMAX,28,2.812590122,0.0287,0.115150666,15.5869,,,
3047,Line13,SARIMAX,1,12.7165091,0.0086,0.092750224,0.1804,,,
3047,Line13,SARIMAX,7,12.81962848,0.4273,0.49174701,1.2291,,,
3047,Line13,SARIMAX,14,12.78164291,0.4494,0.480121174,1.1873,,,
3047,Line13,SARIMAX,28,12.7213552,0.3596,0.442762966,1.0588,,,
3047,Line14,SARIMAX,1,1.740972281,0.3103,0.557020226,0.6585,,,
3047,Line14,SARIMAX,7,1.722142935,0.4908,0.655309032,0.9317,,,
3047,Line14,SARIMAX,14,1.772548199,0.8022,0.816811324,1.1097,,,
3047,Line14,SARIMAX,28,1.729657412,1.1234,0.964811237,1.3159,,,
3047,Line15,SARIMAX,1,2.003732204,0.0812,0.284950749,0.7108,,,
3047,Line15,SARIMAX,7,1.969956636,0.064,0.22057305,0.6451,,,
3047,Line15,SARIMAX,14,1.992065668,0.1003,0.245182997,0.7448,,,
3047,Line15,SARIMAX,28,1.958041668,0.1262,0.275065842,0.9224,,,
3047,Line16,SARIMAX,1,3.615168571,0.5143,0.717166285,2.3414,,,
3047,Line16,SARIMAX,7,3.598136902,0.324,0.52529645,2.0027,,,
3047,Line16,SARIMAX,14,3.604076624,0.3045,0.501395078,1.8647,,,
3047,Line16,SARIMAX,28,3.632868528,0.2247,0.422409634,1.6249,,,
3047,Line17,SARIMAX,1,1.704914808,0.4366,0.660794614,4.5761,,,
3047,Line17,SARIMAX,7,1.678138971,0.6103,0.767756435,6.036,,,
3047,Line17,SARIMAX,14,1.680170059,0.8374,0.870526141,6.6456,,,
3047,Line17,SARIMAX,28,1.669191122,0.9611,0.902875627,6.7834,,,
3047,Line19,SARIMAX,1,1.454689264,0.0014,0.037166906,0.1939,,,
3047,Line19,SARIMAX,7,1.449362278,0.084,0.193209036,1.5203,,,
3047,Line19,SARIMAX,14,1.446237564,0.0772,0.201296197,1.5433,,,
3047,Line19,SARIMAX,28,1.443742514,0.123,0.28713184,1.9466,,,
3047,Line2,SARIMAX,1,5.524418831,0.0459,0.214180055,0.2859,,,
3047,Line2,SARIMAX,7,5.648605108,0.4345,0.561946062,0.9437,,,
3047,Line2,SARIMAX,14,5.513953924,0.497,0.61085585,1.0225,,,
3047,Line2,SARIMAX,28,5.52310586,0.7798,0.720399778,1.1644,,,
3047,Line4,SARIMAX,1,3.745437145,0.4507,0.67135012,0.6142,,,
3047,Line4,SARIMAX,7,3.72167778,1.5102,0.922392713,0.8973,,,
3047,Line4,SARIMAX,14,3.748489618,1.9683,1.071662057,1.0481,,,
3047,Line4,SARIMAX,28,3.716893435,1.8043,1.020154078,0.997,,,
3047,Line5,SARIMAX,1,5.296036243,1.4326,1.196903881,1.4363,,,
3047,Line5,SARIMAX,7,5.327896357,0.3578,0.413625438,0.549,,,
3047,Line5,SARIMAX,14,5.323168278,0.6026,0.583810819,0.7833,,,
3047,Line5,SARIMAX,28,5.338813305,0.8289,0.72893935,1.0026,,,
3047,Line6,SARIMAX,1,5.049978733,2.6346,1.623157099,1.6022,,,
3047,Line6,SARIMAX,7,5.033568859,7.1487,2.58992802,3.0069,,,
3047,Line6,SARIMAX,14,5.060348034,7.0126,2.568926644,2.9691,,,
3047,Line6,SARIMAX,28,5.092044115,6.8509,2.490846715,2.883,,,
3047,Line7,SARIMAX,1,2.813396931,1.3094,1.14430959,1.9894,,,
3047,Line7,SARIMAX,7,2.809077263,0.3475,0.45740808,0.8209,,,
3047,Line7,SARIMAX,14,2.799071312,0.4543,0.567525669,1.0531,,,
3047,Line7,SARIMAX,28,2.83907485,0.7055,0.714747634,1.3222,,,
3047,Line8,SARIMAX,1,52.41613293,0.5834,0.763788332,0.9953,,,
3047,Line8,SARIMAX,7,52.0709269,6.2023,2.113694848,2.8855,,,
3047,Line8,SARIMAX,14,53.01610279,5.2438,1.871698059,2.5688,,,
3047,Line8,SARIMAX,28,52.548944,4.1129,1.687576548,2.3725,,,
3047,Line9,SARIMAX,1,1.89811039,2.0979,1.448424196,3.2324,,,
3047,Line9,SARIMAX,7,1.896534681,4.3621,2.025415056,5.2076,,,
3047,Line9,SARIMAX,14,1.857770443,4.8917,2.110789837,5.3166,,,
3047,Line9,SARIMAX,28,1.897009373,4.3025,1.968312674,4.9657,,,
3047,LineCP,SARIMAX,1,3.923306704,0.0475,0.218026109,0.5962,,,
3047,LineCP,SARIMAX,7,3.925530672,0.5813,0.578505959,2.0746,,,
3047,LineCP,SARIMAX,14,3.938028336,0.5709,0.603688306,2.1891,,,
3047,LineCP,SARIMAX,28,3.891888857,0.6088,0.666661707,2.2785,,,
3047,LineDX,SARIMAX,1,2.852036715,0.0693,0.2632741,6.5491,,,
3047,LineDX,SARIMAX,7,2.865121603,0.0993,0.267812913,6.9185,,,
3047,LineDX,SARIMAX,14,2.889817715,0.1547,0.350984659,8.9212,,,
3047,LineDX,SARIMAX,28,2.882666826,0.1478,0.34934028,8.6285,,,
3047,LineFS,SARIMAX,1,26.54548955,0.0212,0.145454412,0.533,,,
3047,LineFS,SARIMAX,7,26.54876661,0.3759,0.567426577,2.7304,,,
3047,LineFS,SARIMAX,14,26.5236032,0.4497,0.608475237,2.7413,,,
3047,LineFS,SARIMAX,28,26.5202992,0.4674,0.599919897,2.5823,,,
3047,LineS1,SARIMAX,1,2.414767504,0.0497,0.222885302,4.2054,,,
3047,LineS1,SARIMAX,7,2.417633533,0.0378,0.182383063,3.8535,,,
3047,LineS1,SARIMAX,14,2.445938587,0.0441,0.19967189,4.3338,,,
3047,LineS1,SARIMAX,28,2.410078764,0.0341,0.166671994,3.5966,,,
3047,LineSD,SARIMAX,1,2.371310949,0.001,0.031216489,1.3455,,,
3047,LineSD,SARIMAX,7,2.314389944,0.0094,0.066652957,2.9913,,,
3047,LineSD,SARIMAX,14,2.329335451,0.0076,0.067696313,2.948,,,
3047,LineSD,SARIMAX,28,2.347679377,0.0083,0.071377113,3.0023,,,
3047,LineT1,SARIMAX,1,3.699370146,0,0.000828048,0.3943,,,
3047,LineT1,SARIMAX,7,3.781960726,0.0005,0.017091613,10.0113,,,
3047,LineT1,SARIMAX,14,3.729407072,0.0005,0.015289136,9.4287,,,
3047,LineT1,SARIMAX,28,3.745623589,0.0003,0.013517021,7.7916,,,
3047,LineXJ,SARIMAX,1,3.108202696,0.0109,0.104429597,6.6516,,,
3047,LineXJ,SARIMAX,7,3.103739738,0.3102,0.432769028,25.5496,,,
3047,LineXJ,SARIMAX,14,3.106622934,0.3102,0.424183354,23.6967,,,
3047,LineXJ,SARIMAX,28,3.120862722,0.2934,0.403569208,22.2782,,,
3047,LineYF,SARIMAX,1,7.582123756,0.0086,0.092701924,3.1213,,,
3047,LineYF,SARIMAX,7,7.580949068,0.0141,0.112086191,4.3048,,,
3047,LineYF,SARIMAX,14,7.504548788,0.0193,0.119950675,4.5671,,,
3047,LineYF,SARIMAX,28,7.511404753,0.0193,0.119932327,4.5219,,,
3047,LineYZ,SARIMAX,1,4.535826206,0,0.000476641,0.0023,,,
3047,LineYZ,SARIMAX,7,4.517962694,0.2368,0.384402644,2.5684,,,
3047,LineYZ,SARIMAX,14,4.529933214,0.1754,0.324028236,2.074,,,
3047,LineYZ,SARIMAX,28,4.521637678,0.3572,0.462817772,2.7965,,,
3047,illness,SARIMAX,1,0.88102,0.00008,0.0088,,,,
3047,illness,SARIMAX,16,0.84868,0.14848,0.31313,,,,
3047,illness,SARIMAX,24,0.84655,0.15631,0.32476,,,,
3047,illness,SARIMAX,52,0.8543,0.29528,0.40925,,,,
3047,weather,SARIMAX,6,21.78478,0.05727,0.23919,,,,
3047,weather,SARIMAX,24,21.85603,0.06697,0.25807,,,,
3047,weather,SARIMAX,72,21.90138,0.10341,0.31788,,,,
3047,weather,SARIMAX,144,21.8,0.07779,0.27127,,,,
3456,electricity,SARIMAX,6,1851.43245,0.0539,0.20313,,,,
3456,electricity,SARIMAX,24,1849.63906,0.03783,0.16202,,,,
3456,electricity,SARIMAX,48,1840.48261,0.03645,0.16063,,,,
3456,electricity,SARIMAX,96,1830.67086,0.0848,0.2226,,,,
3456,exchange rate,SARIMAX,6,2.21508,0.00545,0.07347,,,,
3456,exchange rate,SARIMAX,24,2.24494,0.00534,0.06283,,,,
3456,exchange rate,SARIMAX,48,2.2159,0.00746,0.07636,,,,
3456,exchange rate,SARIMAX,96,2.29228,0.0052,0.06056,,,,
3456,Line1,SARIMAX,1,5.277201653,16.0535,4.006678342,3.6064,,,
3456,Line1,SARIMAX,7,5.223847389,3.8869,1.565059927,1.6121,,,
3456,Line1,SARIMAX,14,5.221643209,4.2649,1.715969714,1.7548,,,
3456,Line1,SARIMAX,28,5.245931864,5.66,2.097087091,2.1746,,,
3456,Line10,SARIMAX,1,5.778725386,0.2516,0.501627771,0.2844,,,
3456,Line10,SARIMAX,7,5.76465416,4.077,1.770641532,1.1276,,,
3456,Line10,SARIMAX,14,5.734298944,3.1242,1.475727704,0.9308,,,
3456,Line10,SARIMAX,28,5.834600925,2.5582,1.250974372,0.787,,,
3456,Line11,SARIMAX,1,2.804574251,0.0081,0.090011988,12.5017,,,
3456,Line11,SARIMAX,7,2.753933668,0.0865,0.215838431,22.3874,,,
3456,Line11,SARIMAX,14,2.766988993,0.0483,0.150221454,18.2884,,,
3456,Line11,SARIMAX,28,2.812590122,0.0287,0.115150666,15.5869,,,
3456,Line13,SARIMAX,1,12.7165091,0.0086,0.092750224,0.1804,,,
3456,Line13,SARIMAX,7,12.81962848,0.4273,0.49174701,1.2291,,,
3456,Line13,SARIMAX,14,12.78164291,0.4494,0.480121174,1.1873,,,
3456,Line13,SARIMAX,28,12.7213552,0.3596,0.442762966,1.0588,,,
3456,Line14,SARIMAX,1,1.740972281,0.3103,0.557020226,0.6585,,,
3456,Line14,SARIMAX,7,1.722142935,0.4908,0.655309032,0.9317,,,
3456,Line14,SARIMAX,14,1.772548199,0.8022,0.816811324,1.1097,,,
3456,Line14,SARIMAX,28,1.729657412,1.1234,0.964811237,1.3159,,,
3456,Line15,SARIMAX,1,2.003732204,0.0812,0.284950749,0.7108,,,
3456,Line15,SARIMAX,7,1.969956636,0.064,0.22057305,0.6451,,,
3456,Line15,SARIMAX,14,1.992065668,0.1003,0.245182997,0.7448,,,
3456,Line15,SARIMAX,28,1.958041668,0.1262,0.275065842,0.9224,,,
3456,Line16,SARIMAX,1,3.615168571,0.5143,0.717166285,2.3414,,,
3456,Line16,SARIMAX,7,3.598136902,0.324,0.52529645,2.0027,,,
3456,Line16,SARIMAX,14,3.604076624,0.3045,0.501395078,1.8647,,,
3456,Line16,SARIMAX,28,3.632868528,0.2247,0.422409634,1.6249,,,
3456,Line17,SARIMAX,1,1.704914808,0.4366,0.660794614,4.5761,,,
3456,Line17,SARIMAX,7,1.678138971,0.6103,0.767756435,6.036,,,
3456,Line17,SARIMAX,14,1.680170059,0.8374,0.870526141,6.6456,,,
3456,Line17,SARIMAX,28,1.669191122,0.9611,0.902875627,6.7834,,,
3456,Line19,SARIMAX,1,1.454689264,0.0014,0.037166906,0.1939,,,
3456,Line19,SARIMAX,7,1.449362278,0.084,0.193209036,1.5203,,,
3456,Line19,SARIMAX,14,1.446237564,0.0772,0.201296197,1.5433,,,
3456,Line19,SARIMAX,28,1.443742514,0.123,0.28713184,1.9466,,,
3456,Line2,SARIMAX,1,5.524418831,0.0459,0.214180055,0.2859,,,
3456,Line2,SARIMAX,7,5.648605108,0.4345,0.561946062,0.9437,,,
3456,Line2,SARIMAX,14,5.513953924,0.497,0.61085585,1.0225,,,
3456,Line2,SARIMAX,28,5.52310586,0.7798,0.720399778,1.1644,,,
3456,Line4,SARIMAX,1,3.745437145,0.4507,0.67135012,0.6142,,,
3456,Line4,SARIMAX,7,3.72167778,1.5102,0.922392713,0.8973,,,
3456,Line4,SARIMAX,14,3.748489618,1.9683,1.071662057,1.0481,,,
3456,Line4,SARIMAX,28,3.716893435,1.8043,1.020154078,0.997,,,
3456,Line5,SARIMAX,1,5.296036243,1.4326,1.196903881,1.4363,,,
3456,Line5,SARIMAX,7,5.327896357,0.3578,0.413625438,0.549,,,
3456,Line5,SARIMAX,14,5.323168278,0.6026,0.583810819,0.7833,,,
3456,Line5,SARIMAX,28,5.338813305,0.8289,0.72893935,1.0026,,,
3456,Line6,SARIMAX,1,5.049978733,2.6346,1.623157099,1.6022,,,
3456,Line6,SARIMAX,7,5.033568859,7.1487,2.58992802,3.0069,,,
3456,Line6,SARIMAX,14,5.060348034,7.0126,2.568926644,2.9691,,,
3456,Line6,SARIMAX,28,5.092044115,6.8509,2.490846715,2.883,,,
3456,Line7,SARIMAX,1,2.813396931,1.3094,1.14430959,1.9894,,,
3456,Line7,SARIMAX,7,2.809077263,0.3475,0.45740808,0.8209,,,
3456,Line7,SARIMAX,14,2.799071312,0.4543,0.567525669,1.0531,,,
3456,Line7,SARIMAX,28,2.83907485,0.7055,0.714747634,1.3222,,,
3456,Line8,SARIMAX,1,52.41613293,0.5834,0.763788332,0.9953,,,
3456,Line8,SARIMAX,7,52.0709269,6.2023,2.113694848,2.8855,,,
3456,Line8,SARIMAX,14,53.01610279,5.2438,1.871698059,2.5688,,,
3456,Line8,SARIMAX,28,52.548944,4.1129,1.687576548,2.3725,,,
3456,Line9,SARIMAX,1,1.89811039,2.0979,1.448424196,3.2324,,,
3456,Line9,SARIMAX,7,1.896534681,4.3621,2.025415056,5.2076,,,
3456,Line9,SARIMAX,14,1.857770443,4.8917,2.110789837,5.3166,,,
3456,Line9,SARIMAX,28,1.897009373,4.3025,1.968312674,4.9657,,,
3456,LineCP,SARIMAX,1,3.923306704,0.0475,0.218026109,0.5962,,,
3456,LineCP,SARIMAX,7,3.925530672,0.5813,0.578505959,2.0746,,,
3456,LineCP,SARIMAX,14,3.938028336,0.5709,0.603688306,2.1891,,,
3456,LineCP,SARIMAX,28,3.891888857,0.6088,0.666661707,2.2785,,,
3456,LineDX,SARIMAX,1,2.852036715,0.0693,0.2632741,6.5491,,,
3456,LineDX,SARIMAX,7,2.865121603,0.0993,0.267812913,6.9185,,,
3456,LineDX,SARIMAX,14,2.889817715,0.1547,0.350984659,8.9212,,,
3456,LineDX,SARIMAX,28,2.882666826,0.1478,0.34934028,8.6285,,,
3456,LineFS,SARIMAX,1,26.54548955,0.0212,0.145454412,0.533,,,
3456,LineFS,SARIMAX,7,26.54876661,0.3759,0.567426577,2.7304,,,
3456,LineFS,SARIMAX,14,26.5236032,0.4497,0.608475237,2.7413,,,
3456,LineFS,SARIMAX,28,26.5202992,0.4674,0.599919897,2.5823,,,
3456,LineS1,SARIMAX,1,2.414767504,0.0497,0.222885302,4.2054,,,
3456,LineS1,SARIMAX,7,2.417633533,0.0378,0.182383063,3.8535,,,
3456,LineS1,SARIMAX,14,2.445938587,0.0441,0.19967189,4.3338,,,
3456,LineS1,SARIMAX,28,2.410078764,0.0341,0.166671994,3.5966,,,
3456,LineSD,SARIMAX,1,2.371310949,0.001,0.031216489,1.3455,,,
3456,LineSD,SARIMAX,7,2.314389944,0.0094,0.066652957,2.9913,,,
3456,LineSD,SARIMAX,14,2.329335451,0.0076,0.067696313,2.948,,,
3456,LineSD,SARIMAX,28,2.347679377,0.0083,0.071377113,3.0023,,,
3456,LineT1,SARIMAX,1,3.699370146,0,0.000828048,0.3943,,,
3456,LineT1,SARIMAX,7,3.781960726,0.0005,0.017091613,10.0113,,,
3456,LineT1,SARIMAX,14,3.729407072,0.0005,0.015289136,9.4287,,,
3456,LineT1,SARIMAX,28,3.745623589,0.0003,0.013517021,7.7916,,,
3456,LineXJ,SARIMAX,1,3.108202696,0.0109,0.104429597,6.6516,,,
3456,LineXJ,SARIMAX,7,3.103739738,0.3102,0.432769028,25.5496,,,
3456,LineXJ,SARIMAX,14,3.106622934,0.3102,0.424183354,23.6967,,,
3456,LineXJ,SARIMAX,28,3.120862722,0.2934,0.403569208,22.2782,,,
3456,LineYF,SARIMAX,1,7.582123756,0.0086,0.092701924,3.1213,,,
3456,LineYF,SARIMAX,7,7.580949068,0.0141,0.112086191,4.3048,,,
3456,LineYF,SARIMAX,14,7.504548788,0.0193,0.119950675,4.5671,,,
3456,LineYF,SARIMAX,28,7.511404753,0.0193,0.119932327,4.5219,,,
3456,LineYZ,SARIMAX,1,4.535826206,0,0.000476641,0.0023,,,
3456,LineYZ,SARIMAX,7,4.517962694,0.2368,0.384402644,2.5684,,,
3456,LineYZ,SARIMAX,14,4.529933214,0.1754,0.324028236,2.074,,,
3456,LineYZ,SARIMAX,28,4.521637678,0.3572,0.462817772,2.7965,,,
3456,illness,SARIMAX,1,0.88102,0.00008,0.0088,,,,
3456,illness,SARIMAX,16,0.84868,0.14848,0.31313,,,,
3456,illness,SARIMAX,24,0.84655,0.15631,0.32476,,,,
3456,illness,SARIMAX,52,0.8543,0.29528,0.40925,,,,
3456,weather,SARIMAX,6,21.78478,0.05727,0.23919,,,,
3456,weather,SARIMAX,24,21.85603,0.06697,0.25807,,,,
3456,weather,SARIMAX,72,21.90138,0.10341,0.31788,,,,
3456,weather,SARIMAX,144,21.8,0.07779,0.27127,,,,
5678,electricity,SARIMAX,6,1851.43245,0.0539,0.20313,,,,
5678,electricity,SARIMAX,24,1849.63906,0.03783,0.16202,,,,
5678,electricity,SARIMAX,48,1840.48261,0.03645,0.16063,,,,
5678,electricity,SARIMAX,96,1830.67086,0.0848,0.2226,,,,
5678,exchange rate,SARIMAX,6,2.21508,0.00545,0.07347,,,,
5678,exchange rate,SARIMAX,24,2.24494,0.00534,0.06283,,,,
5678,exchange rate,SARIMAX,48,2.2159,0.00746,0.07636,,,,
5678,exchange rate,SARIMAX,96,2.29228,0.0052,0.06056,,,,
5678,Line1,SARIMAX,1,5.277201653,16.0535,4.006678342,3.6064,,,
5678,Line1,SARIMAX,7,5.223847389,3.8869,1.565059927,1.6121,,,
5678,Line1,SARIMAX,14,5.221643209,4.2649,1.715969714,1.7548,,,
5678,Line1,SARIMAX,28,5.245931864,5.66,2.097087091,2.1746,,,
5678,Line10,SARIMAX,1,5.778725386,0.2516,0.501627771,0.2844,,,
5678,Line10,SARIMAX,7,5.76465416,4.077,1.770641532,1.1276,,,
5678,Line10,SARIMAX,14,5.734298944,3.1242,1.475727704,0.9308,,,
5678,Line10,SARIMAX,28,5.834600925,2.5582,1.250974372,0.787,,,
5678,Line11,SARIMAX,1,2.804574251,0.0081,0.090011988,12.5017,,,
5678,Line11,SARIMAX,7,2.753933668,0.0865,0.215838431,22.3874,,,
5678,Line11,SARIMAX,14,2.766988993,0.0483,0.150221454,18.2884,,,
5678,Line11,SARIMAX,28,2.812590122,0.0287,0.115150666,15.5869,,,
5678,Line13,SARIMAX,1,12.7165091,0.0086,0.092750224,0.1804,,,
5678,Line13,SARIMAX,7,12.81962848,0.4273,0.49174701,1.2291,,,
5678,Line13,SARIMAX,14,12.78164291,0.4494,0.480121174,1.1873,,,
5678,Line13,SARIMAX,28,12.7213552,0.3596,0.442762966,1.0588,,,
5678,Line14,SARIMAX,1,1.740972281,0.3103,0.557020226,0.6585,,,
5678,Line14,SARIMAX,7,1.722142935,0.4908,0.655309032,0.9317,,,
5678,Line14,SARIMAX,14,1.772548199,0.8022,0.816811324,1.1097,,,
5678,Line14,SARIMAX,28,1.729657412,1.1234,0.964811237,1.3159,,,
5678,Line15,SARIMAX,1,2.003732204,0.0812,0.284950749,0.7108,,,
5678,Line15,SARIMAX,7,1.969956636,0.064,0.22057305,0.6451,,,
5678,Line15,SARIMAX,14,1.992065668,0.1003,0.245182997,0.7448,,,
5678,Line15,SARIMAX,28,1.958041668,0.1262,0.275065842,0.9224,,,
5678,Line16,SARIMAX,1,3.615168571,0.5143,0.717166285,2.3414,,,
5678,Line16,SARIMAX,7,3.598136902,0.324,0.52529645,2.0027,,,
5678,Line16,SARIMAX,14,3.604076624,0.3045,0.501395078,1.8647,,,
5678,Line16,SARIMAX,28,3.632868528,0.2247,0.422409634,1.6249,,,
5678,Line17,SARIMAX,1,1.704914808,0.4366,0.660794614,4.5761,,,
5678,Line17,SARIMAX,7,1.678138971,0.6103,0.767756435,6.036,,,
5678,Line17,SARIMAX,14,1.680170059,0.8374,0.870526141,6.6456,,,
5678,Line17,SARIMAX,28,1.669191122,0.9611,0.902875627,6.7834,,,
5678,Line19,SARIMAX,1,1.454689264,0.0014,0.037166906,0.1939,,,
5678,Line19,SARIMAX,7,1.449362278,0.084,0.193209036,1.5203,,,
5678,Line19,SARIMAX,14,1.446237564,0.0772,0.201296197,1.5433,,,
5678,Line19,SARIMAX,28,1.443742514,0.123,0.28713184,1.9466,,,
5678,Line2,SARIMAX,1,5.524418831,0.0459,0.214180055,0.2859,,,
5678,Line2,SARIMAX,7,5.648605108,0.4345,0.561946062,0.9437,,,
5678,Line2,SARIMAX,14,5.513953924,0.497,0.61085585,1.0225,,,
5678,Line2,SARIMAX,28,5.52310586,0.7798,0.720399778,1.1644,,,
5678,Line4,SARIMAX,1,3.745437145,0.4507,0.67135012,0.6142,,,
5678,Line4,SARIMAX,7,3.72167778,1.5102,0.922392713,0.8973,,,
5678,Line4,SARIMAX,14,3.748489618,1.9683,1.071662057,1.0481,,,
5678,Line4,SARIMAX,28,3.716893435,1.8043,1.020154078,0.997,,,
5678,Line5,SARIMAX,1,5.296036243,1.4326,1.196903881,1.4363,,,
5678,Line5,SARIMAX,7,5.327896357,0.3578,0.413625438,0.549,,,
5678,Line5,SARIMAX,14,5.323168278,0.6026,0.583810819,0.7833,,,
5678,Line5,SARIMAX,28,5.338813305,0.8289,0.72893935,1.0026,,,
5678,Line6,SARIMAX,1,5.049978733,2.6346,1.623157099,1.6022,,,
5678,Line6,SARIMAX,7,5.033568859,7.1487,2.58992802,3.0069,,,
5678,Line6,SARIMAX,14,5.060348034,7.0126,2.568926644,2.9691,,,
5678,Line6,SARIMAX,28,5.092044115,6.8509,2.490846715,2.883,,,
5678,Line7,SARIMAX,1,2.813396931,1.3094,1.14430959,1.9894,,,
5678,Line7,SARIMAX,7,2.809077263,0.3475,0.45740808,0.8209,,,
5678,Line7,SARIMAX,14,2.799071312,0.4543,0.567525669,1.0531,,,
5678,Line7,SARIMAX,28,2.83907485,0.7055,0.714747634,1.3222,,,
5678,Line8,SARIMAX,1,52.41613293,0.5834,0.763788332,0.9953,,,
5678,Line8,SARIMAX,7,52.0709269,6.2023,2.113694848,2.8855,,,
5678,Line8,SARIMAX,14,53.01610279,5.2438,1.871698059,2.5688,,,
5678,Line8,SARIMAX,28,52.548944,4.1129,1.687576548,2.3725,,,
5678,Line9,SARIMAX,1,1.89811039,2.0979,1.448424196,3.2324,,,
5678,Line9,SARIMAX,7,1.896534681,4.3621,2.025415056,5.2076,,,
5678,Line9,SARIMAX,14,1.857770443,4.8917,2.110789837,5.3166,,,
5678,Line9,SARIMAX,28,1.897009373,4.3025,1.968312674,4.9657,,,
5678,LineCP,SARIMAX,1,3.923306704,0.0475,0.218026109,0.5962,,,
5678,LineCP,SARIMAX,7,3.925530672,0.5813,0.578505959,2.0746,,,
5678,LineCP,SARIMAX,14,3.938028336,0.5709,0.603688306,2.1891,,,
5678,LineCP,SARIMAX,28,3.891888857,0.6088,0.666661707,2.2785,,,
5678,LineDX,SARIMAX,1,2.852036715,0.0693,0.2632741,6.5491,,,
5678,LineDX,SARIMAX,7,2.865121603,0.0993,0.267812913,6.9185,,,
5678,LineDX,SARIMAX,14,2.889817715,0.1547,0.350984659,8.9212,,,
5678,LineDX,SARIMAX,28,2.882666826,0.1478,0.34934028,8.6285,,,
5678,LineFS,SARIMAX,1,26.54548955,0.0212,0.145454412,0.533,,,
5678,LineFS,SARIMAX,7,26.54876661,0.3759,0.567426577,2.7304,,,
5678,LineFS,SARIMAX,14,26.5236032,0.4497,0.608475237,2.7413,,,
5678,LineFS,SARIMAX,28,26.5202992,0.4674,0.599919897,2.5823,,,
5678,LineS1,SARIMAX,1,2.414767504,0.0497,0.222885302,4.2054,,,
5678,LineS1,SARIMAX,7,2.417633533,0.0378,0.182383063,3.8535,,,
5678,LineS1,SARIMAX,14,2.445938587,0.0441,0.19967189,4.3338,,,
5678,LineS1,SARIMAX,28,2.410078764,0.0341,0.166671994,3.5966,,,
5678,LineSD,SARIMAX,1,2.371310949,0.001,0.031216489,1.3455,,,
5678,LineSD,SARIMAX,7,2.314389944,0.0094,0.066652957,2.9913,,,
5678,LineSD,SARIMAX,14,2.329335451,0.0076,0.067696313,2.948,,,
5678,LineSD,SARIMAX,28,2.347679377,0.0083,0.071377113,3.0023,,,
5678,LineT1,SARIMAX,1,3.699370146,0,0.000828048,0.3943,,,
5678,LineT1,SARIMAX,7,3.781960726,0.0005,0.017091613,10.0113,,,
5678,LineT1,SARIMAX,14,3.729407072,0.0005,0.015289136,9.4287,,,
5678,LineT1,SARIMAX,28,3.745623589,0.0003,0.013517021,7.7916,,,
5678,LineXJ,SARIMAX,1,3.108202696,0.0109,0.104429597,6.6516,,,
5678,LineXJ,SARIMAX,7,3.103739738,0.3102,0.432769028,25.5496,,,
5678,LineXJ,SARIMAX,14,3.106622934,0.3102,0.424183354,23.6967,,,
5678,LineXJ,SARIMAX,28,3.120862722,0.2934,0.403569208,22.2782,,,
5678,LineYF,SARIMAX,1,7.582123756,0.0086,0.092701924,3.1213,,,
5678,LineYF,SARIMAX,7,7.580949068,0.0141,0.112086191,4.3048,,,
